code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.09988,阿里巴巴-W,2023-11-02 00:00:00,78.60323,77.90323,79.60323,77.70323,19.803,0.00085,17414151,1409952817.0,1.1687821406972039,77.00323
HK.09988,阿里巴巴-W,2023-11-03 00:00:00,79.30323,80.25323,80.50323,78.45323,20.381,0.00132,26892338,2212401299.0,3.016562984615668,77.90323
HK.09988,阿里巴巴-W,2023-11-06 00:00:00,81.70323,82.25323,82.35323,80.95323,20.873,0.0015,30546035,2583048522.0,2.4921115324579457,80.25323
HK.09988,阿里巴巴-W,2023-11-07 00:00:00,81.80323,80.55323,82.15323,80.15323,20.455,0.00121,24603820,2053966686.0,-2.0667881370737695,82.25323
HK.09988,阿里巴巴-W,2023-11-08 00:00:00,80.40323,79.90323,81.55323,79.70323,20.295,0.00109,22210760,1841575679.0,-0.8069198466653736,80.55323
HK.09988,阿里巴巴-W,2023-11-09 00:00:00,79.90323,79.55323,80.20323,78.80323,20.209,0.0009,18303691,1501706088.0,-0.43802985185954857,79.90323
HK.09988,阿里巴巴-W,2023-11-10 00:00:00,78.30323,77.00323,78.40323,76.95323,19.581,0.00168,34168743,2729448929.0,-3.205400962349357,79.55323
HK.09988,阿里巴巴-W,2023-11-13 00:00:00,77.40323,78.05323,78.50323,76.50323,19.84,0.00152,31021604,2482770559.0,1.363579164146747,77.00323
HK.09988,阿里巴巴-W,2023-11-14 00:00:00,77.65323,76.60323,77.85323,76.50323,19.483,0.00142,28959042,2301419639.0,-1.8577065933081858,78.05323
HK.09988,阿里巴巴-W,2023-11-15 00:00:00,79.55323,80.60323,80.65323,78.65323,20.467,0.00247,50397502,4150058318.0,5.2217119304238215,76.60323
HK.09988,阿里巴巴-W,2023-11-16 00:00:00,81.60323,78.75323,81.60323,78.40323,20.012,0.00286,58203453,4761614365.0,-2.2951933812081657,80.60323
HK.09988,阿里巴巴-W,2023-11-17 00:00:00,72.40323,70.65323,74.05323,70.30323,18.019,0.00939,190538032,14123669530.0,-10.285292425466244,78.75323
HK.09988,阿里巴巴-W,2023-11-20 00:00:00,72.20323,71.85323,72.65323,71.00323,18.314,0.00537,109101660,8098766988.0,1.6984361507605568,70.65323
HK.09988,阿里巴巴-W,2023-11-21 00:00:00,73.40323,73.40323,74.90323,73.15323,18.696,0.00428,86788578,6645019447.0,2.157175119337011,71.85323
HK.09988,阿里巴巴-W,2023-11-22 00:00:00,73.95323,74.25323,74.60323,73.50323,18.905,0.00233,47284218,3628287513.0,1.1579871893920861,73.40323
HK.09988,阿里巴巴-W,2023-11-23 00:00:00,73.85323,74.65323,74.90323,73.40323,19.003,0.00195,39544273,3036472809.0,0.5386971044895845,74.25323
HK.09988,阿里巴巴-W,2023-11-24 00:00:00,74.50323,73.60323,74.75323,73.30323,18.745,0.00145,29509755,2253312230.0,-1.4065031077690775,74.65323
HK.09988,阿里巴巴-W,2023-11-27 00:00:00,73.35323,73.50323,73.65323,72.10323,18.72,0.0018,36613788,2768854303.0,-0.13586360272503575,73.60323
HK.09988,阿里巴巴-W,2023-11-28 00:00:00,72.40323,71.75323,72.85323,71.40323,18.29,0.00279,56690172,4227671861.0,-2.3808477532211847,73.50323
HK.09988,阿里巴巴-W,2023-11-29 00:00:00,71.35323,70.10323,71.55323,69.30323,17.884,0.00451,91555012,6652549313.0,-2.2995480482202764,71.75323
HK.09988,阿里巴巴-W,2023-11-30 00:00:00,69.90323,70.15323,70.40323,69.05323,17.896,0.0042,85244702,6177520043.0,0.07132338980671384,70.10323
HK.09988,阿里巴巴-W,2023-12-01 00:00:00,70.00323,69.25323,70.45323,69.05323,17.675,0.00462,93686293,6749928096.0,-1.2829060044704876,70.15323
HK.09988,阿里巴巴-W,2023-12-04 00:00:00,69.75323,68.20323,69.95323,67.95323,17.416,0.00386,78421903,5598047160.0,-1.5161747690324294,69.25323
HK.09988,阿里巴巴-W,2023-12-05 00:00:00,68.20323,67.90323,68.45323,67.30323,17.343,0.00277,56325918,3961486211.0,-0.43986186577968717,68.20323
HK.09988,阿里巴巴-W,2023-12-06 00:00:00,67.40323,67.55323,68.25323,66.80323,17.257,0.00367,74529931,5225070421.0,-0.5154393980963708,67.90323
HK.09988,阿里巴巴-W,2023-12-07 00:00:00,66.80323,67.10323,67.35323,66.05323,17.146,0.00196,39815379,2762502141.0,-0.6661413525304458,67.55323
HK.09988,阿里巴巴-W,2023-12-08 00:00:00,67.10323,67.90323,68.40323,66.70323,17.343,0.00257,52123073,3665442200.0,1.1921929838548715,67.10323
HK.09988,阿里巴巴-W,2023-12-11 00:00:00,66.65323,66.20323,66.90323,65.20323,16.924,0.00346,70139100,4804564789.0,-2.5035627907538256,67.90323
HK.09988,阿里巴巴-W,2023-12-12 00:00:00,66.45323,67.50323,67.60323,66.25323,17.244,0.00187,37921483,2650102140.0,1.9636504140356854,66.20323
HK.09988,阿里巴巴-W,2023-12-13 00:00:00,66.40323,66.80323,67.20323,66.25323,17.072,0.00137,27833190,1928760908.0,-1.0369874152688736,67.50323
HK.09988,阿里巴巴-W,2023-12-14 00:00:00,66.95323,66.50323,68.00323,66.00323,16.998,0.00222,44998398,3115703474.0,-0.44908008190621496,66.80323
HK.09988,阿里巴巴-W,2023-12-15 00:00:00,67.80323,69.05323,70.35323,67.80323,17.626,0.00307,62228683,4468602552.0,3.834400223868821,66.50323
HK.09988,阿里巴巴-W,2023-12-18 00:00:00,69.30323,69.50323,70.20323,69.10323,17.736,0.00186,37723193,2718314416.0,0.6516711817825218,69.05323
HK.09988,阿里巴巴-W,2023-12-19 00:00:00,69.25323,69.05323,69.55323,68.55323,17.626,0.00157,31969362,2290946853.0,-0.6474519241767653,69.50323
HK.09988,阿里巴巴-W,2023-12-20 00:00:00,71.02916,70.92916,72.07916,70.62916,17.847,0.0022,44579808,3245079570.0,2.7166433778695027,69.05323
HK.09988,阿里巴巴-W,2023-12-21 00:00:00,70.62916,71.72916,71.92916,70.37916,18.044,0.00169,34236257,2501776061.0,1.1278859075731296,70.92916
HK.09988,阿里巴巴-W,2023-12-22 00:00:00,72.57916,70.22916,73.17916,70.02916,17.675,0.00293,59400452,4321936883.0,-2.0911997296496994,71.72916
HK.09988,阿里巴巴-W,2023-12-27 00:00:00,71.87916,72.17916,72.67916,71.22916,18.154,0.00182,36876901,2715957138.0,2.7766244107148697,70.22916
HK.09988,阿里巴巴-W,2023-12-28 00:00:00,72.17916,74.22916,74.52916,72.02916,18.659,0.00243,49312462,3712233098.0,2.8401549699386877,72.17916
HK.09988,阿里巴巴-W,2023-12-29 00:00:00,74.37916,73.97916,74.42916,73.42916,18.597,0.0013,26301974,1988685995.0,-0.33679486606072334,74.22916
HK.09988,阿里巴巴-W,2024-01-02 00:00:00,74.47916,73.07916,74.57916,72.52916,18.376,0.00141,28567849,2132936430.0,-1.216558825485436,73.97916
HK.09988,阿里巴巴-W,2024-01-03 00:00:00,71.77916,71.67916,71.77916,70.97916,18.031,0.00185,37529342,2741363236.0,-1.9157308321551665,73.07916
HK.09988,阿里巴巴-W,2024-01-04 00:00:00,72.37916,72.42916,72.57916,71.67916,18.216,0.00185,37563294,2770764104.0,1.046329225956331,71.67916
HK.09988,阿里巴巴-W,2024-01-05 00:00:00,71.42916,70.02916,71.42916,69.77916,17.626,0.00257,52087626,3745407397.0,-3.3135825405126766,72.42916
HK.09988,阿里巴巴-W,2024-01-08 00:00:00,69.67916,68.72916,69.72916,68.02916,17.306,0.00169,34239253,2401979747.0,-1.8563695466288777,70.02916
HK.09988,阿里巴巴-W,2024-01-09 00:00:00,68.62916,68.12916,69.47916,67.92916,17.158,0.0025,50769600,3558450448.0,-0.87299190038114,68.72916
HK.09988,阿里巴巴-W,2024-01-10 00:00:00,68.27916,67.67916,68.72916,67.27916,17.047,0.0026,52717505,3658998002.0,-0.6605101251798832,68.12916
HK.09988,阿里巴巴-W,2024-01-11 00:00:00,67.77916,69.22916,70.27916,67.42916,17.429,0.00221,44861174,3177218871.0,2.290217549981408,67.67916
HK.09988,阿里巴巴-W,2024-01-12 00:00:00,68.77916,68.92916,70.12916,68.47916,17.355,0.00139,28180147,1997972067.0,-0.4333434061600592,69.22916
HK.09988,阿里巴巴-W,2024-01-15 00:00:00,68.47916,68.37916,69.17916,67.77916,17.22,0.00098,19966338,1397443899.0,-0.7979206478071068,68.92916
HK.09988,阿里巴巴-W,2024-01-16 00:00:00,67.22916,66.77916,68.37916,66.42916,16.826,0.0021,42678068,2933181040.0,-2.3398942016836624,68.37916
HK.09988,阿里巴巴-W,2024-01-17 00:00:00,66.37916,64.02916,66.37916,63.47916,16.15,0.00336,68277439,4511474288.0,-4.118051200404437,66.77916
HK.09988,阿里巴巴-W,2024-01-18 00:00:00,65.47916,65.02916,65.77916,64.52916,16.396,0.00284,57626977,3843480447.0,1.5617884101556228,64.02916
HK.09988,阿里巴巴-W,2024-01-19 00:00:00,64.47916,63.92916,65.22916,63.52916,16.125,0.00267,54296782,3574430053.0,-1.6915488374753749,65.02916
HK.09988,阿里巴巴-W,2024-01-22 00:00:00,65.47916,63.82916,65.57916,62.97916,16.1,0.00365,74043690,4850578903.0,-0.1564231408640461,63.92916
HK.09988,阿里巴巴-W,2024-01-23 00:00:00,64.97916,66.02916,67.72916,64.67916,16.642,0.00367,74570912,5051957131.0,3.4467005362439407,63.82916
HK.09988,阿里巴巴-W,2024-01-24 00:00:00,70.07916,70.97916,71.37916,68.52916,17.859,0.0051,103474200,7403885128.0,7.496687827014592,66.02916
HK.09988,阿里巴巴-W,2024-01-25 00:00:00,71.37916,71.72916,72.07916,70.27916,18.044,0.00323,64649639,4722161495.0,1.0566481767324383,70.97916
HK.09988,阿里巴巴-W,2024-01-26 00:00:00,70.77916,69.27916,70.97916,68.62916,17.441,0.00303,60517346,4317998717.0,-3.4156262250944924,71.72916
HK.09988,阿里巴巴-W,2024-01-29 00:00:00,70.57916,70.97916,71.87916,70.47916,17.859,0.00263,52527482,3817126682.0,2.453840375662737,69.27916
HK.09988,阿里巴巴-W,2024-01-30 00:00:00,70.02916,69.52916,70.37916,69.12916,17.503,0.00199,39880218,2843766710.0,-2.042853141682698,70.97916
HK.09988,阿里巴巴-W,2024-01-31 00:00:00,69.32916,67.92916,69.37916,67.52916,17.109,0.00257,51391419,3584357919.0,-2.301192765740314,69.52916
HK.09988,阿里巴巴-W,2024-02-01 00:00:00,68.57916,69.42916,71.02916,68.12916,17.478,0.00252,50417313,3585224673.0,2.2081827598044788,67.92916
HK.09988,阿里巴巴-W,2024-02-02 00:00:00,70.37916,69.07916,71.12916,68.42916,17.392,0.00173,34666865,2465238705.0,-0.5041109528042603,69.42916
HK.09988,阿里巴巴-W,2024-02-05 00:00:00,67.42916,69.02916,69.87916,67.42916,17.38,0.00193,38569568,2722777487.0,-0.0723807295861692,69.07916
HK.09988,阿里巴巴-W,2024-02-06 00:00:00,71.17916,74.37916,75.07916,71.02916,18.696,0.0055,109957108,8246364197.0,7.750347824021028,69.02916
HK.09988,阿里巴巴-W,2024-02-07 00:00:00,75.22916,73.27916,75.42916,72.92916,18.425,0.00311,62186756,4692609390.0,-1.4789088771639722,74.37916
HK.09988,阿里巴巴-W,2024-02-08 00:00:00,69.72916,68.67916,70.27916,67.77916,17.293,0.00568,113581630,7979619091.0,-6.277364533108742,73.27916
HK.09988,阿里巴巴-W,2024-02-09 00:00:00,66.87916,67.67916,67.87916,66.42916,17.047,0.00211,42137510,2889866839.0,-1.456045764100784,68.67916
HK.09988,阿里巴巴-W,2024-02-14 00:00:00,67.07916,69.17916,69.32916,66.67916,17.416,0.0021,42049345,2947323636.0,2.216339564498141,67.67916
HK.09988,阿里巴巴-W,2024-02-15 00:00:00,69.07916,69.67916,70.27916,68.97916,17.539,0.00163,32587285,2321953131.0,0.7227610164679652,69.17916
HK.09988,阿里巴巴-W,2024-02-16 00:00:00,70.17916,71.37916,71.77916,69.72916,17.958,0.00262,52343661,3800298813.0,2.4397538661487923,69.67916
HK.09988,阿里巴巴-W,2024-02-19 00:00:00,70.87916,69.87916,71.07916,69.87916,17.589,0.00147,29322068,2107007262.0,-2.101453701612628,71.37916
HK.09988,阿里巴巴-W,2024-02-20 00:00:00,70.57916,70.52916,70.97916,69.17916,17.749,0.00161,32254405,2311515875.0,0.9301771801492829,69.87916
HK.09988,阿里巴巴-W,2024-02-21 00:00:00,69.77916,71.27916,72.57916,69.52916,17.933,0.0026,51979465,3796996404.0,1.0633899510500338,70.52916
HK.09988,阿里巴巴-W,2024-02-22 00:00:00,72.07916,73.22916,73.22916,71.82916,18.413,0.00214,42773596,3176706048.0,2.7357224748439637,71.27916
HK.09988,阿里巴巴-W,2024-02-23 00:00:00,72.47916,72.92916,73.57916,72.12916,18.339,0.00138,27579751,2052723907.0,-0.40967286802142366,73.22916
HK.09988,阿里巴巴-W,2024-02-26 00:00:00,72.67916,72.52916,73.07916,72.07916,18.241,0.00111,22212373,1647911267.0,-0.548477454011525,72.92916
HK.09988,阿里巴巴-W,2024-02-27 00:00:00,72.82916,73.87916,74.22916,71.52916,18.573,0.00202,40440438,3021872309.0,1.8613203296439587,72.52916
HK.09988,阿里巴巴-W,2024-02-28 00:00:00,73.97916,72.62916,74.57916,72.47916,18.265,0.00213,42583119,3190630550.0,-1.6919521012420824,73.87916
HK.09988,阿里巴巴-W,2024-02-29 00:00:00,71.12916,71.27916,72.47916,70.77916,17.933,0.00247,49333481,3604559091.0,-1.8587575568821042,72.62916
HK.09988,阿里巴巴-W,2024-03-01 00:00:00,70.37916,71.42916,71.77916,69.87916,17.97,0.00301,60262868,4385990925.0,0.21044019037260187,71.27916
HK.09988,阿里巴巴-W,2024-03-04 00:00:00,71.67916,70.47916,71.82916,69.87916,17.736,0.00278,55605212,4028580844.0,-1.329989040890307,71.42916
HK.09988,阿里巴巴-W,2024-03-05 00:00:00,68.57916,68.07916,69.27916,67.42916,17.146,0.00297,59448363,4150243867.0,-3.405261924234045,70.47916
HK.09988,阿里巴巴-W,2024-03-06 00:00:00,68.92916,70.22916,71.07916,68.67916,17.675,0.00281,56159854,4020413558.0,3.158088319538595,68.07916
HK.09988,阿里巴巴-W,2024-03-07 00:00:00,70.42916,69.07916,71.02916,68.47916,17.392,0.00213,42526429,3022002677.0,-1.6374964473446525,70.22916
HK.09988,阿里巴巴-W,2024-03-08 00:00:00,69.17916,69.62916,70.72916,69.12916,17.527,0.00165,33041436,2364597096.0,0.7961880254479022,69.07916
HK.09988,阿里巴巴-W,2024-03-11 00:00:00,70.52916,71.17916,71.57916,70.47916,17.908,0.00185,37032890,2692528333.0,2.226078843978582,69.62916
HK.09988,阿里巴巴-W,2024-03-12 00:00:00,71.92916,73.22916,73.37916,71.32916,18.413,0.00366,73206579,5441374802.0,2.880056465965596,71.17916
HK.09988,阿里巴巴-W,2024-03-13 00:00:00,72.87916,72.37916,73.42916,72.12916,18.204,0.00237,47435359,3524759767.0,-1.1607397927273704,73.22916
HK.09988,阿里巴巴-W,2024-03-14 00:00:00,72.67916,71.82916,73.57916,71.17916,18.068,0.00241,48282142,3553513547.0,-0.7598872382602909,72.37916
HK.09988,阿里巴巴-W,2024-03-15 00:00:00,69.77916,70.27916,70.37916,69.17916,17.687,0.00332,66420792,4755136168.0,-2.1578979901755737,71.82916
HK.09988,阿里巴巴-W,2024-03-18 00:00:00,69.52916,70.37916,70.87916,69.52916,17.712,0.0015,29947868,2154925267.0,0.1422896915671649,70.27916
HK.09988,阿里巴巴-W,2024-03-19 00:00:00,69.62916,69.47916,70.07916,68.97916,17.49,0.00192,38328086,2726090902.0,-1.2787876411142243,70.37916
HK.09988,阿里巴巴-W,2024-03-20 00:00:00,69.67916,69.62916,70.12916,68.72916,17.527,0.00153,30531961,2172730999.0,0.21589207468830324,69.47916
HK.09988,阿里巴巴-W,2024-03-21 00:00:00,70.87916,70.92916,71.62916,70.62916,17.847,0.00195,38991190,2835897713.0,1.8670338691433264,69.62916
HK.09988,阿里巴巴-W,2024-03-22 00:00:00,70.57916,69.37916,70.77916,68.47916,17.466,0.00233,46657792,3304243778.0,-2.1852789459229425,70.92916
HK.09988,阿里巴巴-W,2024-03-25 00:00:00,68.52916,68.67916,69.32916,68.17916,17.293,0.00213,42502492,2984026416.0,-1.0089485084570105,69.37916
HK.09988,阿里巴巴-W,2024-03-26 00:00:00,67.87916,68.67916,69.22916,67.67916,17.293,0.00235,46925401,3287495719.0,0.0,68.67916
HK.09988,阿里巴巴-W,2024-03-27 00:00:00,68.07916,67.17916,68.32916,66.87916,16.924,0.0033,66012638,4546645483.0,-2.184068646151176,68.67916
HK.09988,阿里巴巴-W,2024-03-28 00:00:00,67.72916,68.62916,70.07916,67.72916,17.281,0.00316,63275589,4458788315.0,2.1584074585035045,67.17916
HK.09988,阿里巴巴-W,2024-04-02 00:00:00,70.02916,69.37916,70.37916,68.07916,17.466,0.00319,63731872,4519870252.0,1.0928299282695577,68.62916
HK.09988,阿里巴巴-W,2024-04-03 00:00:00,70.22916,68.72916,70.22916,68.52916,17.306,0.00211,42103303,2976979625.0,-0.9368807578529428,69.37916
HK.09988,阿里巴巴-W,2024-04-05 00:00:00,68.77916,68.42916,69.32916,67.27916,17.232,0.00207,41301670,2887906481.0,-0.43649595019057,68.72916
HK.09988,阿里巴巴-W,2024-04-08 00:00:00,68.27916,68.77916,69.37916,67.62916,17.318,0.00151,29316176,2059853837.0,0.5114778553470605,68.42916
HK.09988,阿里巴巴-W,2024-04-09 00:00:00,68.47916,68.87916,69.82916,68.22916,17.343,0.00177,34509483,2433902608.0,0.14539287772632628,68.77916
HK.09988,阿里巴巴-W,2024-04-10 00:00:00,69.67916,72.32916,72.97916,69.67916,18.191,0.0045,87693112,6454070097.0,5.008771883977683,68.87916
HK.09988,阿里巴巴-W,2024-04-11 00:00:00,71.12916,72.57916,72.82916,70.87916,18.253,0.00212,41223561,3035911013.0,0.34564206192910296,72.32916
HK.09988,阿里巴巴-W,2024-04-12 00:00:00,71.52916,70.02916,71.87916,69.82916,17.626,0.0023,44688721,3222917797.0,-3.513405225411809,72.57916
HK.09988,阿里巴巴-W,2024-04-15 00:00:00,68.37916,68.77916,69.02916,68.17916,17.318,0.00221,42987921,3022157211.0,-1.7849707179123666,70.02916
HK.09988,阿里巴巴-W,2024-04-16 00:00:00,67.17916,66.82916,67.62916,66.57916,16.838,0.00275,53443746,3672300732.0,-2.8351611156635275,68.77916
HK.09988,阿里巴巴-W,2024-04-17 00:00:00,66.47916,66.37916,66.92916,65.67916,16.728,0.0021,40972640,2777927877.0,-0.6733587553696663,66.82916
HK.09988,阿里巴巴-W,2024-04-18 00:00:00,66.07916,66.27916,66.92916,65.57916,16.703,0.00162,31609984,2146488504.0,-0.1506496918611117,66.37916
HK.09988,阿里巴巴-W,2024-04-19 00:00:00,65.22916,65.07916,65.42916,64.17916,16.408,0.00265,51647818,3437397565.0,-1.8105238509359542,66.27916
HK.09988,阿里巴巴-W,2024-04-22 00:00:00,65.97916,66.82916,67.82916,65.97916,16.838,0.0022,42767591,2935199008.0,2.6890328639767325,65.07916
HK.09988,阿里巴巴-W,2024-04-23 00:00:00,67.67916,68.17916,68.72916,67.17916,17.17,0.00243,47335665,3302883951.0,2.0200762661089775,66.82916
HK.09988,阿里巴巴-W,2024-04-24 00:00:00,69.62916,70.87916,71.37916,69.12916,17.835,0.00332,64630900,4663976163.0,3.9601543932192813,68.17916
HK.09988,阿里巴巴-W,2024-04-25 00:00:00,70.87916,71.37916,72.47916,70.42916,17.958,0.00224,43558815,3190874796.0,0.7054259672377607,70.87916
HK.09988,阿里巴巴-W,2024-04-26 00:00:00,71.57916,73.67916,74.07916,71.57916,18.523,0.00395,76974505,5765181471.0,3.222229009139358,71.37916
HK.09988,阿里巴巴-W,2024-04-29 00:00:00,72.67916,72.72916,74.37916,72.47916,18.29,0.00284,55367962,4144691996.0,-1.2893740916698873,73.67916
HK.09988,阿里巴巴-W,2024-04-30 00:00:00,73.52916,72.72916,73.77916,72.17916,18.29,0.00244,47495457,3538039148.0,0.0,72.72916
HK.09988,阿里巴巴-W,2024-05-02 00:00:00,71.87916,74.47916,75.12916,71.72916,18.72,0.00351,68356381,5166213612.0,2.406187559432833,72.72916
HK.09988,阿里巴巴-W,2024-05-03 00:00:00,77.07916,77.57916,78.82916,76.87916,19.483,0.00407,79294381,6286246926.0,4.162238134801747,74.47916
HK.09988,阿里巴巴-W,2024-05-06 00:00:00,77.87916,77.87916,77.97916,76.87916,19.557,0.00289,56218498,4454527428.0,0.38670178950119743,77.57916
HK.09988,阿里巴巴-W,2024-05-07 00:00:00,77.42916,76.42916,77.72916,75.77916,19.2,0.00233,45448994,3548411188.0,-1.8618588079275675,77.87916
HK.09988,阿里巴巴-W,2024-05-08 00:00:00,76.62916,74.52916,76.82916,73.92916,18.733,0.00277,54000423,4144334382.0,-2.485962164179211,76.42916
HK.09988,阿里巴巴-W,2024-05-09 00:00:00,74.12916,75.17916,75.32916,73.67916,18.892,0.00269,52298823,3992273038.0,0.8721418569590633,74.52916
HK.09988,阿里巴巴-W,2024-05-10 00:00:00,75.87916,76.32916,77.12916,75.47916,19.175,0.00243,47295135,3681137923.0,1.5296792355753985,75.17916
HK.09988,阿里巴巴-W,2024-05-13 00:00:00,76.02916,79.52916,79.97916,75.67916,19.963,0.00405,78841984,6350064921.0,4.192368945236661,76.32916
HK.09988,阿里巴巴-W,2024-05-14 00:00:00,80.37916,81.02916,81.82916,80.37916,20.332,0.00401,78159136,6476823622.0,1.8861006453481968,79.52916
HK.09988,阿里巴巴-W,2024-05-16 00:00:00,77.67916,78.07916,79.37916,77.17916,18.461,0.0057,111040078,8857616055.0,-3.6406646693610085,81.02916
HK.09988,阿里巴巴-W,2024-05-17 00:00:00,83.37916,84.07916,84.27916,82.82916,19.851,0.00572,111456576,9498089547.0,7.68450890096666,78.07916
HK.09988,阿里巴巴-W,2024-05-20 00:00:00,84.27916,83.72916,84.67916,83.22916,19.77,0.00273,53129878,4546038072.0,-0.41627437762224134,84.07916
HK.09988,阿里巴巴-W,2024-05-21 00:00:00,83.87916,82.77916,84.27916,82.32916,19.55,0.00221,43053288,3643147571.0,-1.1346106899913826,83.72916
HK.09988,阿里巴巴-W,2024-05-22 00:00:00,82.52916,81.37916,82.67916,81.37916,19.226,0.00177,34490738,2879757468.0,-1.6912469273667499,82.77916
HK.09988,阿里巴巴-W,2024-05-23 00:00:00,79.37916,77.02916,79.42916,75.92916,18.218,0.00515,100353257,7941567454.0,-5.345348858356359,81.37916
HK.09988,阿里巴巴-W,2024-05-24 00:00:00,76.82916,76.52916,78.27916,76.02916,18.102,0.00249,48522482,3805988248.0,-0.6491048325075854,77.02916
HK.09988,阿里巴巴-W,2024-05-27 00:00:00,77.27916,77.62916,78.02916,76.27916,17.429,0.00201,39037400,3081574996.0,1.4373606086882362,76.52916
HK.09988,阿里巴巴-W,2024-05-28 00:00:00,77.57916,77.92916,78.57916,77.22916,17.495,0.00167,32245775,2566669649.0,0.386452719570838,77.62916
HK.09988,阿里巴巴-W,2024-05-29 00:00:00,76.87916,75.17916,77.17916,74.47916,16.89,0.00349,67568273,5202466984.0,-3.5288459416218525,77.92916
HK.09988,阿里巴巴-W,2024-05-30 00:00:00,74.77916,74.67916,75.97916,74.27916,16.78,0.0024,46353905,3539034262.0,-0.6650779285110395,75.17916
HK.09988,阿里巴巴-W,2024-05-31 00:00:00,75.82916,73.27916,76.27916,73.27916,16.472,0.00767,148283968,11191941852.0,-1.8746863248059988,74.67916
HK.09988,阿里巴巴-W,2024-06-03 00:00:00,74.87916,75.02916,75.87916,74.82916,16.857,0.00383,73997961,5633628318.0,2.3881278115087565,73.27916
HK.09988,阿里巴巴-W,2024-06-04 00:00:00,74.37916,74.77916,75.22916,74.27916,16.802,0.00157,30437293,2327154095.0,-0.3332037837022299,75.02916
HK.09988,阿里巴巴-W,2024-06-05 00:00:00,75.52916,75.32916,76.77916,74.97916,16.923,0.00214,41354457,3200557887.0,0.7354990347578084,74.77916
HK.09988,阿里巴巴-W,2024-06-06 00:00:00,76.47916,75.47916,76.82916,75.02916,16.956,0.00202,39115156,3026556413.0,0.19912607547992234,75.32916
HK.09988,阿里巴巴-W,2024-06-07 00:00:00,76.47916,75.47916,76.47916,75.27916,16.956,0.00238,46037914,3556948879.0,0.0,75.47916
HK.09988,阿里巴巴-W,2024-06-11 00:00:00,74.97916,74.82916,75.42916,74.12916,16.813,0.00235,45378373,3473458264.0,-0.8611648566306137,75.47916
HK.09988,阿里巴巴-W,2024-06-12 00:00:00,74.5,74.15,75.2,74.05,16.307,0.00178,34449076,2564307420.0,-0.9076140905497215,74.82916
HK.09988,阿里巴巴-W,2024-06-13 00:00:00,75.3,74.5,75.35,73.7,16.384,0.00266,51382442,3814621432.0,0.47201618341199497,74.15
HK.09988,阿里巴巴-W,2024-06-14 00:00:00,73.75,72.8,73.9,72.25,16.01,0.0032,61962416,4519514028.0,-2.2818791946308763,74.5
HK.09988,阿里巴巴-W,2024-06-17 00:00:00,71.85,72.5,73.0,71.15,15.944,0.00183,35419261,2561568875.0,-0.4120879120879082,72.8
HK.09988,阿里巴巴-W,2024-06-18 00:00:00,72.5,72.1,73.4,71.85,15.856,0.00179,34574126,2501126455.0,-0.5517241379310424,72.5
HK.09988,阿里巴巴-W,2024-06-19 00:00:00,72.9,74.2,74.45,72.25,16.318,0.00165,31831878,2345008910.0,2.912621359223313,72.1
HK.09988,阿里巴巴-W,2024-06-20 00:00:00,73.95,73.4,74.45,73.3,16.142,0.00126,24354943,1793977813.0,-1.078167115902961,74.2
HK.09988,阿里巴巴-W,2024-06-21 00:00:00,72.45,72.0,72.65,71.5,15.834,0.00299,57906313,4175699076.0,-1.9073569482288906,73.4
HK.09988,阿里巴巴-W,2024-06-24 00:00:00,71.05,72.05,72.1,71.0,15.845,0.00166,32160122,2300551286.0,0.0694444444444405,72.0
HK.09988,阿里巴巴-W,2024-06-25 00:00:00,72.25,72.65,73.2,72.1,15.977,0.00142,27467171,1993273258.0,0.8327550312283256,72.05
HK.09988,阿里巴巴-W,2024-06-26 00:00:00,71.7,72.85,73.45,71.7,16.021,0.0015,29066186,2119772792.0,0.2752924982794062,72.65
HK.09988,阿里巴巴-W,2024-06-27 00:00:00,72.0,71.55,72.6,71.25,15.735,0.00195,37688869,2699129260.0,-1.7844886753603257,72.85
HK.09988,阿里巴巴-W,2024-06-28 00:00:00,70.6,70.5,71.6,70.5,15.504,0.00204,39388456,2790425645.0,-1.4675052410901428,71.55
HK.09988,阿里巴巴-W,2024-07-02 00:00:00,69.8,70.45,72.0,69.8,15.493,0.00224,43280648,3061446919.0,-0.0709219858155988,70.5
HK.09988,阿里巴巴-W,2024-07-03 00:00:00,71.65,72.2,72.75,71.1,15.878,0.00201,38913160,2801224946.0,2.4840312278211494,70.45
HK.09988,阿里巴巴-W,2024-07-04 00:00:00,73.4,73.15,73.95,73.0,16.087,0.00158,30491758,2234968434.0,1.3157894736842144,72.2
HK.09988,阿里巴巴-W,2024-07-05 00:00:00,73.1,72.9,73.8,72.75,16.032,0.00157,30464780,2228296706.0,-0.3417634996582365,73.15
HK.09988,阿里巴巴-W,2024-07-08 00:00:00,72.05,71.8,72.65,71.45,15.79,0.00212,41071018,2950944152.0,-1.50891632373115,72.9
HK.09988,阿里巴巴-W,2024-07-09 00:00:00,71.25,72.5,73.0,71.25,15.944,0.00175,33931545,2451025590.0,0.9749303621169957,71.8
HK.09988,阿里巴巴-W,2024-07-10 00:00:00,73.7,73.1,74.6,73.1,16.076,0.00186,35940892,2646344968.0,0.8275862068965439,72.5
